?qid	?target_col	?target_col_guid
Q1027684	<http://www.wikidata.org/entity/Q29552>	Q1027684-7F047FD5-9FE3-4ED6-9CC2-7BBF3F643B84
Q1029527	<http://www.wikidata.org/entity/Q29468>	Q1029527-B921929D-FE1B-48FB-8DEC-B94FB2D3DFBA
Q1030299	<http://www.wikidata.org/entity/Q29468>	Q1030299-CFE31A6B-F9C6-491F-9B09-D86F7B2CA90A
Q10321395	<http://www.wikidata.org/entity/Q29552>	Q10321395-8E701DCC-47B5-4EEB-B35A-14CF2BA5610F
Q10327963	<http://www.wikidata.org/entity/Q29468>	Q10327963-628F36DB-031B-4D5A-9088-9E8E688CDCF9
Q1037241	<http://www.wikidata.org/entity/Q29552>	Q1037241-8ED61FC5-036D-4D06-9490-0288F3E3CEF8
Q1037428	<http://www.wikidata.org/entity/Q29552>	Q1037428-71730AA2-1B57-40ED-AE21-9C69CB40D7BA
Q103782254	<http://www.wikidata.org/entity/Q29552>	Q103782254-9e4ab687-41cb-73df-a647-07a863a24390
Q103850475	<http://www.wikidata.org/entity/Q29468>	Q103850475-CB907424-8E0D-4884-8233-D16765DEB011
Q10390	<http://www.wikidata.org/entity/Q29468>	Q10390-719005EF-6F61-4FCD-BE06-19C0369C3EA8
Q103941992	<http://www.wikidata.org/entity/Q29552>	Q103941992-4534493b-4e93-358e-6a63-38c29c969811
Q104076331	<http://www.wikidata.org/entity/Q29552>	Q104076331-1F651099-0FB5-4236-892E-409FB83F391D
Q104244043	<http://www.wikidata.org/entity/Q29552>	Q104244043-0770013B-F778-4987-8C24-7F9BAF99E62E
Q1043079	<http://www.wikidata.org/entity/Q29468>	Q1043079-E3C817EF-BA45-41CD-A957-8748F0A0F906
Q1044155	<http://www.wikidata.org/entity/Q29552>	Q1044155-CD7F3897-906F-46E2-BAE0-F934D74B0A23
Q1044169	<http://www.wikidata.org/entity/Q29468>	Q1044169-1095e209-4826-4531-8e76-876c0a7ee673
Q1045188	<http://www.wikidata.org/entity/Q29552>	Q1045188-5996C23B-E3E3-4D1D-B979-6A2F40EC1550
Q1045798	<http://www.wikidata.org/entity/Q29552>	Q1045798-2E10D9BE-21CA-4513-AC51-A68AE84998FB
Q104648170	<http://www.wikidata.org/entity/Q29468>	Q104648170-E0441777-2FBA-4E59-BBBE-6098C3B304CF
Q1047146	<http://www.wikidata.org/entity/Q29468>	Q1047146-71958F5C-A225-421D-9DEE-AFD26120E44F
Q1047230	<http://www.wikidata.org/entity/Q29552>	Q1047230-ACD68D00-DAFB-4DCA-8F7A-ECBD50D50E22
Q1048182	<http://www.wikidata.org/entity/Q29468>	Q1048182-65F14990-0E86-4510-B995-A278FBC9DD6C
Q104835199	<http://www.wikidata.org/entity/Q29552>	Q104835199-b4be0ccb-45f9-45f6-a680-64296d8d52dd
Q1049643	<http://www.wikidata.org/entity/Q17427>	q1049643-3385169D-19F8-46A0-A91B-9AD6FE3C72CA
Q105061782	<http://www.wikidata.org/entity/Q29468>	Q105061782-8144A8B6-2AED-4314-A2F7-D47CCAF8982F
Q105167	<http://www.wikidata.org/entity/Q29468>	Q105167-D61E9D5D-4A29-421C-B43B-FF3C10EC825C
Q1052306	<http://www.wikidata.org/entity/Q29552>	Q1052306-0F2CA792-34AD-4659-9C2E-109CA9F8D388
Q105459066	<http://www.wikidata.org/entity/Q29552>	Q105459066-286D8084-595E-4842-AA98-731B298904BE
Q105480	<http://www.wikidata.org/entity/Q1383387>	q105480-1169218B-084C-4223-B484-A109150DE0F4
Q105667	<http://www.wikidata.org/entity/Q9630>	Q105667-F7B1F89F-AA97-4046-9ABF-9C061A32398A
Q1057418	<http://www.wikidata.org/entity/Q29552>	Q1057418-1CF4EDC9-8BFA-412B-ACF2-DE652F71B846
Q105750350	<http://www.wikidata.org/entity/Q29468>	Q105750350-63f44d04-4d51-985b-0c2f-9145953948b7
Q1058	<http://www.wikidata.org/entity/Q10230>	q1058-6A4E354B-0371-4D2F-9782-C1F774C80107
Q1059265	<http://www.wikidata.org/entity/Q29552>	Q1059265-581C4E2F-8C80-4D28-A545-ACC842139430
Q106089241	<http://www.wikidata.org/entity/Q29468>	Q106089241-BE291FBE-7863-4C85-BE3D-1E8F28AD1B4E
Q106235	<http://www.wikidata.org/entity/Q13124>	Q106235-092E6EBE-03A1-4267-B6FA-4427CABADFCD
Q106315139	<http://www.wikidata.org/entity/Q29552>	Q106315139-1938F6A9-619F-4BAB-8145-465D95C94BA5
Q1063677	<http://www.wikidata.org/entity/Q29468>	Q1063677-45DBAC0D-EA6B-49D0-B9F0-4D5F085BF8E3
Q1063859	<http://www.wikidata.org/entity/Q29552>	Q1063859-4df39f05-4595-4d31-b104-9f4e43865bd5
Q106399446	<http://www.wikidata.org/entity/Q29468>	Q106399446-ffdab584-4263-e2bd-1d6b-24a4c95175b8
Q1064244	<http://www.wikidata.org/entity/Q29552>	Q1064244-0F5CD98C-CA4A-4758-A0B4-6822B4FCC182
Q1064383	<http://www.wikidata.org/entity/Q29552>	Q1064383-41A85DFA-5697-4BEF-A807-E523685F7DEA
Q1064457	<http://www.wikidata.org/entity/Q29468>	Q1064457-fc584cd6-e0df-4093-854e-2092590c2831
Q1064593	<http://www.wikidata.org/entity/Q29552>	Q1064593-97B8CBE7-8AD7-4BC3-B36C-EFBC68E24A38
Q106465	<http://www.wikidata.org/entity/Q29552>	Q106465-65B4770B-99AB-439B-A04F-FDDA5F85F5FF
Q1064692	<http://www.wikidata.org/entity/Q29468>	Q1064692-C6671996-1B9B-4BE1-86C7-5031E340AF7F
Q1064695	<http://www.wikidata.org/entity/Q29468>	Q1064695-CEF66D65-D0E8-43E3-B6D4-DD817DF0A339
Q1064774	<http://www.wikidata.org/entity/Q29552>	Q1064774-271E11E7-A8BB-4BAF-B832-B061DE7422F2
Q10648	<http://www.wikidata.org/entity/Q9630>	q10648-5b4fe89f-42ba-a568-5e22-548ffeaf5538
Q10652	<http://www.wikidata.org/entity/Q106205438>	Q10652-0af5aa7c-4ac5-6324-f292-b52dcaa9d44f
Q1065216	<http://www.wikidata.org/entity/Q29552>	Q1065216-1b879c06-01b0-45aa-845d-432e27a9a790
Q106522145	<http://www.wikidata.org/entity/Q29468>	Q106522145-181A2A90-C255-4C35-9BB7-3A1D3E49BE64
Q1065683	<http://www.wikidata.org/entity/Q29552>	Q1065683-3D6F3059-9B6C-48BA-8111-B9507D7BE020
Q1065727	<http://www.wikidata.org/entity/Q29468>	Q1065727-2B5DF109-8E7A-40AE-B0E1-3A88684FFF11
Q1065931	<http://www.wikidata.org/entity/Q29552>	Q1065931-603FEA9C-A05C-4439-932E-7FDCB1A70D58
Q1065951	<http://www.wikidata.org/entity/Q29552>	Q1065951-F2852242-AB64-4C02-BDD4-E7E66A5CE72D
Q1066931	<http://www.wikidata.org/entity/Q29552>	Q1066931-86F55EBD-8C6E-4C09-9687-FDD601814B3F
Q106997	<http://www.wikidata.org/entity/Q29552>	Q106997-f24f89ed-234c-48dd-b379-efd853a018db
Q1070716	<http://www.wikidata.org/entity/Q29552>	Q1070716-44DECC25-7AA2-4EE1-ABA6-B687E29A77C4
Q1071782	<http://www.wikidata.org/entity/Q29468>	Q1071782-A79573E5-F9B6-48B8-81F7-4C0D01A96AE7
Q107299118	<http://www.wikidata.org/entity/Q29552>	Q107299118-18067640-4ed3-2fd9-25e5-9649e399aed9
Q1074506	<http://www.wikidata.org/entity/Q29468>	Q1074506-79C6FAC1-E4E3-4DA0-9595-C8AB2034ACDC
Q107570061	<http://www.wikidata.org/entity/Q29552>	Q107570061-6951FBA5-C14D-448A-9BB5-B809962143CF
Q1076090	<http://www.wikidata.org/entity/Q29552>	Q1076090-eb2eb43f-3165-4783-9759-294486055d81
Q1076991	<http://www.wikidata.org/entity/Q29552>	Q1076991-00A0057A-AC3E-4B75-BF61-2E4264186571
Q1077115	<http://www.wikidata.org/entity/Q1937395>	Q1077115-826201B1-C4FB-4A12-B059-7B9072CF6DB4
Q1077380	<http://www.wikidata.org/entity/Q29552>	Q1077380-B914EB6E-2835-4CF5-8E75-E6A7D2783158
Q1077474	<http://www.wikidata.org/entity/Q29468>	Q1077474-1BF6BC7B-5A00-4B96-A03F-3AEBFB0C5AF5
Q1077594	<http://www.wikidata.org/entity/Q29552>	Q1077594-28A3A89E-2E5E-48B0-9EE2-544ADC72000F
Q1077819	<http://www.wikidata.org/entity/Q29552>	Q1077819-7E5968F3-55BE-484E-A632-EEB13800EB5C
Q107863952	<http://www.wikidata.org/entity/Q29552>	Q107863952-6937CD10-3D7B-4AF3-AB21-9336BC709FD4
Q107957	<http://www.wikidata.org/entity/Q29468>	Q107957-D2766D1B-42FB-44FC-AA28-CCE45D2FD621
Q108010312	<http://www.wikidata.org/entity/Q29468>	Q108010312-a1b074f2-43ff-cef7-8431-6e7aecf287b4
Q108366	<http://www.wikidata.org/entity/Q29552>	Q108366-7E155FC6-8B99-4344-B026-7FB85495872D
Q10853588	<http://www.wikidata.org/entity/Q29552>	Q10853588-E87837A9-B1C6-4758-BB1B-4430153C65E8
Q10857432	<http://www.wikidata.org/entity/Q327591>	Q10857432-62245DF2-8A79-489C-90CB-237E2E7D2902
Q1086549	<http://www.wikidata.org/entity/Q29468>	Q1086549-7B6F1C58-0E6E-46CD-A3A4-3890F1341299
Q1086964	<http://www.wikidata.org/entity/Q29468>	Q1086964-4945AA6A-A2DF-4722-931C-DFDD7707CD7A
Q108886	<http://www.wikidata.org/entity/Q29468>	Q108886-309FF037-E067-4E43-8BB6-EF1EA9F377DF
Q1089112	<http://www.wikidata.org/entity/Q29468>	Q1089112-93766B11-1BBE-4D97-AD9E-7B4C3EA689C1
Q1094716	<http://www.wikidata.org/entity/Q29552>	Q1094716-416585EC-44BD-4E6E-8A3D-5059CE2F5180
Q1094733	<http://www.wikidata.org/entity/Q29468>	Q1094733-A9D47594-3F94-4E46-8335-13C97AC7076C
Q10949678	<http://www.wikidata.org/entity/Q29468>	Q10949678-D8A76376-CAF7-4770-8CEB-839683D4DB6C
Q109560948	<http://www.wikidata.org/entity/Q29552>	Q109560948-72671128-4471-b05e-6f60-3e6f60d8232e
Q1096809	<http://www.wikidata.org/entity/Q29552>	Q1096809-57E396D5-579B-46A4-875B-BC3CD51F04BD
Q10985702	<http://www.wikidata.org/entity/Q29552>	Q10985702-51517BB8-7792-4EB9-B79D-4D7E40A09818
Q1100451	<http://www.wikidata.org/entity/Q29552>	Q1100451-50B0E63E-D148-401C-83E7-FF72C4C40E7F
Q1100647	<http://www.wikidata.org/entity/Q29552>	Q1100647-CA8B6DF5-08F4-4D77-A9C8-53B45333F98F
Q1100710	<http://www.wikidata.org/entity/Q29552>	Q1100710-F461FCA7-77F7-42CF-889C-AC7A9F410392
Q1100946	<http://www.wikidata.org/entity/Q29468>	Q1100946-E403D56B-5643-4068-9FE4-2485483592F5
Q110154	<http://www.wikidata.org/entity/Q29552>	Q110154-5805F151-2A5B-4CEE-AFDE-D52C87F1608B
Q110434665	<http://www.wikidata.org/entity/Q29468>	Q110434665-3dbcb485-4a18-fb0b-f0b1-ff3047713af3
Q110607276	<http://www.wikidata.org/entity/Q3487422>	Q110607276-b2b80002-4596-0aa4-3c9a-39339e575b5d
Q110815967	<http://www.wikidata.org/entity/Q29468>	Q110815967-505705f4-4fc0-f776-1eed-7da285c5f3aa
Q11100	<http://www.wikidata.org/entity/Q29552>	Q11100-DEB1E58D-E9C8-4097-903F-CB83CCD763D7
Q1110029	<http://www.wikidata.org/entity/Q29468>	Q1110029-4FC73125-6FE3-4B07-878B-E17EE87CF025
Q11112119	<http://www.wikidata.org/entity/Q29468>	Q11112119-F5EB520D-CE8D-42AF-945A-D2072D167772
Q111159803	<http://www.wikidata.org/entity/Q29468>	Q111159803-fcfc95a6-4ef8-5431-a846-a6511f6c8111
Q1112656	<http://www.wikidata.org/entity/Q29552>	Q1112656-6995BF9D-28FC-44A8-8B38-07AF674F0C2E
Q11138	<http://www.wikidata.org/entity/Q29468>	Q11138-fbc23175-452f-f17b-3302-cb3abaa12685
Q11142	<http://www.wikidata.org/entity/Q29468>	Q11142-44aedd74-4257-78de-c9cb-730855004b53
Q11153	<http://www.wikidata.org/entity/Q29468>	Q11153-3954121E-0045-40F9-9F3E-52063613E53E
Q1115522	<http://www.wikidata.org/entity/Q29552>	Q1115522-42AD8E1E-7979-4BE0-82C7-E24B76302508
Q11156	<http://www.wikidata.org/entity/Q29468>	Q11156-f5eea0cd-4a9b-58af-a0ae-e58e5a6ab4b3
Q111623114	<http://www.wikidata.org/entity/Q29468>	Q111623114-5513c011-4d9b-8352-7771-3ea22d38e103
Q11171	<http://www.wikidata.org/entity/Q29468>	Q11171-61614078-4208-6b31-5bf4-ad47f2700c76
Q1118577	<http://www.wikidata.org/entity/Q29552>	Q1118577-9727336F-D590-48B4-B9FC-75D452C646C6
Q111961602	<http://www.wikidata.org/entity/Q29468>	Q111961602-8bd98586-4d45-b2e4-a3e2-36bfc17c072b
Q1122828	<http://www.wikidata.org/entity/Q29468>	Q1122828-CD6AAA1B-6A48-4BD5-B348-0CA51A816EA7
Q11239	<http://www.wikidata.org/entity/Q29468>	Q11239-A187F7D9-55F1-4B53-BC6F-7D0330B50FA2
Q1124	<http://www.wikidata.org/entity/Q29552>	Q1124-366CD9AA-A8CF-4AE7-9593-6757614B6A7C
Q112534	<http://www.wikidata.org/entity/Q29468>	Q112534-AC4F4B91-4479-43A3-A947-DE4D5981D1D9
Q11256	<http://www.wikidata.org/entity/Q1525551>	Q11256-0cc49208-4766-61c3-9833-2ae40596846a
Q112577890	<http://www.wikidata.org/entity/Q29468>	Q112577890-1ddc669b-4292-042f-53eb-7b31f8bb4a68
Q1126725	<http://www.wikidata.org/entity/Q29468>	Q1126725-B8C8A0AB-864B-41BD-94C1-6CE38D771558
Q113382855	<http://www.wikidata.org/entity/Q29468>	Q113382855-1ddc9bbf-4eda-0af8-2555-f8cc06c62d92
Q1133864	<http://www.wikidata.org/entity/Q29552>	Q1133864-14C6A464-26AE-40D0-9A58-399FC4F35876
Q1135767	<http://www.wikidata.org/entity/Q29552>	Q1135767-0180245B-F964-4273-9207-280F6A6BEA89
Q1135774	<http://www.wikidata.org/entity/Q15980736>	Q1135774-76e29c4a-4c51-3355-d40c-ed2c5bb23bc0
Q113587724	<http://www.wikidata.org/entity/Q29552>	Q113587724-efbad11d-46ea-5c44-995a-e0e5df5b4571
Q113588013	<http://www.wikidata.org/entity/Q29468>	Q113588013-94A7534B-E714-4604-B011-F59C1F3A7229
Q1137062	<http://www.wikidata.org/entity/Q17427>	Q1137062-bde75e8e-431d-bf69-f94b-cacdf33c50b6
Q1138504	<http://www.wikidata.org/entity/Q29552>	Q1138504-4E84BFA0-A955-421F-823B-B56BDA75FC70
Q1138576	<http://www.wikidata.org/entity/Q29468>	Q1138576-FF650F5F-E6BB-4DF1-B2F7-A8AC3BD70923
Q113955	<http://www.wikidata.org/entity/Q29468>	Q113955-A1D49877-5276-40C6-BAA9-4D4BEAA2E2B7
Q113990215	<http://www.wikidata.org/entity/Q29468>	Q113990215-2cb8a232-4587-ab51-c6c4-aa0eb052aa36
Q114033458	<http://www.wikidata.org/entity/Q29552>	Q114033458-1A29A406-FCED-44F5-89A6-D494C0C31595
Q114142	<http://www.wikidata.org/entity/Q3784387>	q114142-D1880AA6-C19C-418B-8854-D370796784E4
Q114322	<http://www.wikidata.org/entity/Q29468>	Q114322-177C9509-60F7-40AF-B64B-682845116C9D
Q1145362	<http://www.wikidata.org/entity/Q29468>	Q1145362-5D8173B7-75B9-495B-A797-59BB4BD7857D
Q114690748	<http://www.wikidata.org/entity/Q1128321>	Q114690748-F9A87AF4-E1F3-4BCC-A526-EBEED72B16E3
Q1147285	<http://www.wikidata.org/entity/Q1076562>	Q1147285-7139705C-3747-47CA-ACAE-22606BD6E48B
Q1148669	<http://www.wikidata.org/entity/Q83162>	Q1148669-FEB3F76C-E899-4E80-9190-3D3C9BCB987A
Q115137719	<http://www.wikidata.org/entity/Q29468>	Q115137719-6FAE2547-F57D-4E85-93EF-9B9CAAA86767
Q115148600	<http://www.wikidata.org/entity/Q29552>	Q115148600-9321B458-B684-49E9-B1F1-42B8EEDF1D20
Q115170395	<http://www.wikidata.org/entity/Q29468>	Q115170395-80e9032c-4ea1-de49-b482-f26e0408e550
Q115177238	<http://www.wikidata.org/entity/Q29552>	Q115177238-B55CF71D-DEF3-4245-82F2-343E2EBE7F91
Q115220916	<http://www.wikidata.org/entity/Q29468>	Q115220916-0d58937d-4ca5-b092-7f85-4763fd5f13ed
Q115474083	<http://www.wikidata.org/entity/Q29468>	Q115474083-A0CB74BE-05C9-41DE-A567-58D537848622
Q115496109	<http://www.wikidata.org/entity/Q29468>	Q115496109-CE48CF85-0429-443F-A423-A10E1E6DF12C
Q1158992	<http://www.wikidata.org/entity/Q29468>	Q1158992-109FB5F1-E971-4E29-AFFD-CFCD0818AECB
Q1159112	<http://www.wikidata.org/entity/Q29552>	Q1159112-5F64B3F4-7BF6-46BB-B360-5F02877B5DC9
Q1159125	<http://www.wikidata.org/entity/Q29468>	Q1159125-86DE4548-33E6-4375-A418-FC003EFD70BF
Q1159861	<http://www.wikidata.org/entity/Q29552>	Q1159861-570C998F-DFBB-494C-8FAE-16E3578EFF8E
Q1159888	<http://www.wikidata.org/entity/Q29468>	Q1159888-61D59007-A6C4-4776-A42E-57608F072594
Q11607	<http://www.wikidata.org/entity/Q29468>	Q11607-6FCA577D-F5CC-41F2-AF34-27138CA6EDAC
Q1161029	<http://www.wikidata.org/entity/Q29552>	Q1161029-8F72CD10-C985-4AB8-9A9E-D3B207DF9D2A
Q11613	<http://www.wikidata.org/entity/Q29552>	Q11613-7E2FD525-4F92-4251-89B9-8811EBBC9A64
Q1161808	<http://www.wikidata.org/entity/Q29552>	Q1161808-7950069E-F588-4A91-B226-913A60EA6D49
Q1162522	<http://www.wikidata.org/entity/Q29468>	Q1162522-91436AEC-9153-44FE-8407-AC4B8C7D57FC
Q1163099	<http://www.wikidata.org/entity/Q29468>	Q1163099-C1A55E00-9BE1-4AF9-9FE3-BF9B259BD99B
Q1164657	<http://www.wikidata.org/entity/Q29552>	Q1164657-FD7E54E8-FCBE-4E00-8D43-3C4FCF75C515
Q1164977	<http://www.wikidata.org/entity/Q29552>	Q1164977-A9CC444A-8415-4177-882C-327D26309CB1
Q1166592	<http://www.wikidata.org/entity/Q29468>	Q1166592-547F2CB6-84B7-4316-ADDB-D7AE08F72E3D
Q11668	<http://www.wikidata.org/entity/Q29468>	Q11668-F07E6520-66C1-42B5-9D48-F2D0E9B1F2C7
Q11669	<http://www.wikidata.org/entity/Q29468>	Q11669-B4CC522E-21FF-4396-A2F1-BB9B559EAE83
Q11670	<http://www.wikidata.org/entity/Q29552>	Q11670-FF2F1EF2-2DC4-4C2A-8500-666DF5C8F77B
Q11671	<http://www.wikidata.org/entity/Q29468>	Q11671-A098D26A-AF2C-4E66-926B-A70EE18C6CEF
Q11672	<http://www.wikidata.org/entity/Q29468>	Q11672-DDDEB4B6-B8A8-4CE0-84EF-A89261A884F9
Q11673	<http://www.wikidata.org/entity/Q29552>	Q11673-C1145B6D-C172-4EE2-B725-7F50D3A0A72F
Q11674	<http://www.wikidata.org/entity/Q29552>	Q11674-4F6F5FAD-7D4F-46B7-95BB-4F2DBCCAC134
Q11675	<http://www.wikidata.org/entity/Q29552>	Q11675-BDCC79EA-0FE3-4C79-B1AF-56F12D259EE0
Q11676	<http://www.wikidata.org/entity/Q29468>	Q11676-464392F7-463F-4A2A-810E-8FCDCA0F61F4
Q1167934	<http://www.wikidata.org/entity/Q29552>	Q1167934-AC7BAE6D-918B-4016-9093-3E43F30AD107
Q11691402	<http://www.wikidata.org/entity/Q6082225>	Q11691402-7CC0D8B7-7868-4E70-83E2-7E319E6F4A20
Q11693671	<http://www.wikidata.org/entity/Q29552>	Q11693671-93C7DDA3-945B-4131-822E-4082B907B6DA
Q1170156	<http://www.wikidata.org/entity/Q29552>	Q1170156-D33C0469-A800-45D5-B0CC-4E42942BFFE3
Q11702	<http://www.wikidata.org/entity/Q29468>	Q11702-2F727E4A-63F0-40D5-832A-8C0C87CBBC95
Q11727193	<http://www.wikidata.org/entity/Q29552>	Q11727193-D8DCD323-86AF-4DA4-8CF5-FF083EFA529F
Q1173285	<http://www.wikidata.org/entity/Q29552>	Q1173285-01CFCBAD-1B90-43D8-8B8C-75AC1376B40F
Q11735	<http://www.wikidata.org/entity/Q186867>	Q11735-82EE3587-7799-4E0F-95B9-2F196BB20E8A
Q1173662	<http://www.wikidata.org/entity/Q29468>	Q1173662-C05A29FF-AA7A-4756-87F5-EBC28A7EE463
Q1174029	<http://www.wikidata.org/entity/Q849158>	Q1174029-62AD834A-AA4A-464F-A236-F7C332DF4AB6
Q1174126	<http://www.wikidata.org/entity/Q29552>	Q1174126-F97793C3-06DE-42DD-8E3E-DD7A3320D175
Q1174268	<http://www.wikidata.org/entity/Q29468>	Q1174268-4FAFA1F4-99DF-4647-8492-DB2F73BE6B21
Q1174271	<http://www.wikidata.org/entity/Q29552>	Q1174271-85CC6481-4B76-42BF-91D6-EB41B18AA603
Q1174383	<http://www.wikidata.org/entity/Q29468>	Q1174383-D2BCE10B-AE46-4168-AA7E-7C268BE6DBDB
Q1174481	<http://www.wikidata.org/entity/Q29468>	Q1174481-A9E048E0-5A0E-4728-8ECD-95192C524049
Q1174484	<http://www.wikidata.org/entity/Q29468>	Q1174484-07B94D76-55A4-4F4A-874B-20833606997C
Q1174641	<http://www.wikidata.org/entity/Q29468>	Q1174641-398803b9-4d2e-483d-5a47-537b4a0c6a84
Q1174836	<http://www.wikidata.org/entity/Q29552>	Q1174836-55666042-6C4E-400F-A7EB-9511C22F8D79
Q1175376	<http://www.wikidata.org/entity/Q29468>	Q1175376-AAC95552-D240-4F58-8E6F-D602778F6CFB
Q1175392	<http://www.wikidata.org/entity/Q29468>	Q1175392-C49751D4-E06C-4E1A-BD14-7F0226DCA8E2
Q1175610	<http://www.wikidata.org/entity/Q29468>	Q1175610-19E873B9-E1BA-492C-830E-08984AF73DC3
Q1175694	<http://www.wikidata.org/entity/Q1937395>	Q1175694-4A914216-E2F3-4A45-8B0D-D0343CCF1212
Q1176154	<http://www.wikidata.org/entity/Q29552>	Q1176154-2032972F-366C-4EC5-8E1B-B518E13AB1C6
Q1176239	<http://www.wikidata.org/entity/Q29552>	Q1176239-828F8822-F837-419F-AA67-E72DCC04E50A
Q1176340	<http://www.wikidata.org/entity/Q29468>	Q1176340-B4CBA9EB-4C07-4A63-9133-F50534162135
Q1176391	<http://www.wikidata.org/entity/Q29552>	Q1176391-1f483dd7-474f-4ed3-17d1-7da31b2b117e
Q1176453	<http://www.wikidata.org/entity/Q29468>	Q1176453-3DCE8ABC-B23F-4853-9953-0CF18037970B
Q1176464	<http://www.wikidata.org/entity/Q29552>	Q1176464-F826AACB-4729-42F5-AA51-837C24F42332
Q1176498	<http://www.wikidata.org/entity/Q29552>	Q1176498-8CD16CD4-EB13-4AB9-8607-1F9ED04BBE1E
Q1176561	<http://www.wikidata.org/entity/Q29468>	Q1176561-7CB7B963-F6A5-40BC-9D17-DA586DA87185
Q1176676	<http://www.wikidata.org/entity/Q29468>	Q1176676-573BA641-A6E0-40FC-BF17-1D318F8734EA
Q1176745	<http://www.wikidata.org/entity/Q29468>	Q1176745-40B231DE-B7EF-40A6-A7B5-0F65EECFCC0E
Q1177166	<http://www.wikidata.org/entity/Q29552>	Q1177166-0CECA944-F34A-4F04-94ED-DF243A60B6AB
Q1181077	<http://www.wikidata.org/entity/Q29468>	Q1181077-0BDD675D-F798-46FC-8298-535C40C84C48
Q118341358	<http://www.wikidata.org/entity/Q29468>	Q118341358-a31dfc70-4335-d5aa-097f-a844b2aa0c1f
Q1185066	<http://www.wikidata.org/entity/Q29552>	Q1185066-573ed616-f906-48a6-b1b9-3981356b2702
Q11860	<http://www.wikidata.org/entity/Q14924303>	q11860-37d87ebd-417d-87d1-c707-5643bd617a38
Q11862397	<http://www.wikidata.org/entity/Q29468>	Q11862397-9BE890A6-A800-4CAD-9491-A8CA3F5E6C10
Q11865839	<http://www.wikidata.org/entity/Q29552>	Q11865839-7AE47360-7639-4FB8-9183-4603BFAF83C4
Q11880937	<http://www.wikidata.org/entity/Q29552>	Q11880937-98E439C3-E4CB-425C-A29E-8A32E7A1F1CC
Q1188501	<http://www.wikidata.org/entity/Q29552>	Q1188501-425FD731-A7D2-4260-9E7B-D6277EFB04F9
Q1188940	<http://www.wikidata.org/entity/Q29468>	Q1188940-ABB5FC24-F6A5-4DAE-9733-855E31315435
Q1189069	<http://www.wikidata.org/entity/Q29552>	Q1189069-E09A3FA0-3CB3-45FD-920E-EF92CE0FA397
Q1189097	<http://www.wikidata.org/entity/Q29552>	Q1189097-FD269EE5-7FED-4D0B-8448-8F80D9A36530
